dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
diabetes,2345,bo,rf,0.8435,0.7727,0.8176,0.7468,66.6,0.007543,"{""n_estimators"": 53, ""max_depth"": 25, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.5850890987882315}"
diabetes,3456,bo,rf,0.8739,0.7792,0.8343,0.7662,43.1,0.004882,"{""n_estimators"": 113, ""max_depth"": 14, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6911079762343695}"
diabetes,42,bo,rf,0.8737,0.7922,0.8159,0.7273,71.4,0.008083,"{""n_estimators"": 375, ""max_depth"": 6, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.5473619256251784}"
diabetes,456,bo,rf,0.8654,0.7597,0.8443,0.7857,40.9,0.004629,"{""n_estimators"": 95, ""max_depth"": 20, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6570716230712234}"
diabetes,4567,bo,rf,0.8557,0.7662,0.7959,0.7338,70.8,0.008028,"{""n_estimators"": 371, ""max_depth"": 6, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""max_samples"": 0.6767834044339267}"
diabetes,5678,bo,rf,0.8598,0.7662,0.8526,0.7662,31.8,0.003602,"{""n_estimators"": 50, ""max_depth"": 19, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""max_samples"": 0.6110828230715667}"
diabetes,6789,bo,rf,0.8209,0.7403,0.8148,0.7403,43.4,0.004907,"{""n_estimators"": 160, ""max_depth"": 5, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5396467169097103}"
diabetes,789,bo,rf,0.84,0.7662,0.7972,0.7273,54.3,0.006147,"{""n_estimators"": 230, ""max_depth"": 10, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8830188983295785}"
diabetes,123,cmaes,rf,0.8552,0.7597,0.8615,0.7532,45.7,0.005175,"{""n_estimators"": 289, ""max_depth"": 7, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.6799802091328864}"
diabetes,1234,cmaes,rf,0.8539,0.7468,0.8259,0.7597,43.8,0.004967,"{""n_estimators"": 171, ""max_depth"": 22, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7258466752885582}"
diabetes,2345,cmaes,rf,0.843,0.7662,0.8296,0.7532,53.3,0.006036,"{""n_estimators"": 238, ""max_depth"": 10, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.846341393575877}"
diabetes,3456,cmaes,rf,0.8694,0.7792,0.8315,0.7532,49.6,0.005618,"{""n_estimators"": 212, ""max_depth"": 18, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.6527154618396417}"
diabetes,42,cmaes,rf,0.8728,0.7857,0.8206,0.7403,39.5,0.004476,"{""n_estimators"": 165, ""max_depth"": 14, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.6824133090710898}"
diabetes,456,cmaes,rf,0.8589,0.7597,0.8385,0.7727,48.3,0.005472,"{""n_estimators"": 314, ""max_depth"": 17, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.7778737427992366}"
diabetes,4567,cmaes,rf,0.8513,0.7662,0.7935,0.7468,69.7,0.007894,"{""n_estimators"": 338, ""max_depth"": 23, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.5799386464809847}"
diabetes,5678,cmaes,rf,0.8593,0.7532,0.8559,0.7857,66.1,0.007482,"{""n_estimators"": 321, ""max_depth"": 4, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.7005421559319176}"
diabetes,6789,cmaes,rf,0.8176,0.7338,0.8189,0.7338,69.7,0.007899,"{""n_estimators"": 323, ""max_depth"": 18, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5416692905247027}"
diabetes,789,cmaes,rf,0.8391,0.7532,0.7926,0.7403,41.6,0.004709,"{""n_estimators"": 146, ""max_depth"": 17, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8875549184780782}"
diabetes,123,rs,rf,0.8556,0.7662,0.8406,0.7662,52.8,0.005984,"{""n_estimators"": 73, ""max_depth"": 12, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.6026748873641826}"
diabetes,1234,rs,rf,0.8513,0.7468,0.8244,0.7922,53.9,0.006109,"{""n_estimators"": 398, ""max_depth"": 27, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.698601288863077}"
diabetes,2345,rs,rf,0.8461,0.7792,0.8261,0.7792,54.4,0.006155,"{""n_estimators"": 202, ""max_depth"": 18, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.779992655272626}"
diabetes,3456,rs,rf,0.8691,0.7597,0.833,0.7597,54.3,0.006151,"{""n_estimators"": 413, ""max_depth"": 24, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.9912344533721262}"
diabetes,42,rs,rf,0.8761,0.8117,0.8131,0.7208,52.4,0.005927,"{""n_estimators"": 234, ""max_depth"": 3, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8359463717993643}"
diabetes,456,rs,rf,0.8593,0.7532,0.8354,0.7987,57.0,0.006459,"{""n_estimators"": 54, ""max_depth"": 10, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8409601031117124}"
diabetes,4567,rs,rf,0.8524,0.7662,0.7943,0.7273,56.7,0.006425,"{""n_estimators"": 423, ""max_depth"": 11, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""max_samples"": 0.8388575345435669}"
diabetes,5678,rs,rf,0.8591,0.7597,0.852,0.7597,54.6,0.006191,"{""n_estimators"": 91, ""max_depth"": 3, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.544627656050823}"
diabetes,6789,rs,rf,0.8174,0.7273,0.8167,0.7403,55.1,0.006237,"{""n_estimators"": 167, ""max_depth"": 11, ""min_samples_split"": 18, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5559642301536805}"
diabetes,789,rs,rf,0.8413,0.7662,0.7941,0.7273,54.6,0.006181,"{""n_estimators"": 150, ""max_depth"": 26, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5277320313993306}"
german_credit,123,acrs,mlp,0.8586,0.78,0.728,0.725,131.4,0.014877,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 5, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
german_credit,1234,acrs,mlp,0.8387,0.77,0.7394,0.695,252.7,0.028612,"{""learning_rate"": 7.780627655831079e-05, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
german_credit,2345,acrs,mlp,0.783,0.71,0.8246,0.75,442.9,0.050172,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 127, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 4.094764119329007e-05, ""activation"": ""relu""}"
german_credit,3456,acrs,mlp,0.7964,0.7,0.7102,0.705,515.6,0.058444,"{""learning_rate"": 0.0031316772991864814, ""batch_size_exp"": 7, ""hidden_dim"": 155, ""dropout"": 0.1466011239820173, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
german_credit,42,acrs,mlp,0.8342,0.83,0.7376,0.705,214.7,0.024323,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 5, ""hidden_dim"": 131, ""dropout"": 0.42929895995569123, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.4969767772748323e-06, ""activation"": ""tanh""}"
german_credit,456,acrs,mlp,0.8268,0.78,0.7621,0.755,143.6,0.016265,"{""learning_rate"": 0.016966470206037868, ""batch_size_exp"": 5, ""hidden_dim"": 174, ""dropout"": 0.06202840304982771, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 9.39559310199586e-05, ""activation"": ""relu""}"
german_credit,4567,acrs,mlp,0.8485,0.78,0.8061,0.75,266.3,0.030175,"{""learning_rate"": 9.570377434006746e-05, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.39738761357258384, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""tanh""}"
german_credit,5678,acrs,mlp,0.8186,0.745,0.7787,0.75,524.5,0.059441,"{""learning_rate"": 0.004947766329997068, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
german_credit,6789,acrs,mlp,0.8356,0.75,0.7249,0.7,180.6,0.020487,"{""learning_rate"": 0.0034109596082288474, ""batch_size_exp"": 4, ""hidden_dim"": 164, ""dropout"": 0.048612169940337846, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.8952259085860726e-05, ""activation"": ""relu""}"
german_credit,789,acrs,mlp,0.8248,0.76,0.7458,0.715,930.9,0.105416,"{""learning_rate"": 0.0005329708541322288, ""batch_size_exp"": 4, ""hidden_dim"": 60, ""dropout"": 0.2620218553676865, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""relu""}"
german_credit,123,acrs_normal,mlp,0.8554,0.81,0.7235,0.7,79.9,0.009053,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.23434540838028206, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
german_credit,1234,acrs_normal,mlp,0.8371,0.775,0.7439,0.745,70.2,0.007951,"{""learning_rate"": 0.011130607622174892, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.5, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
german_credit,2345,acrs_normal,mlp,0.7843,0.725,0.8158,0.735,255.3,0.028914,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0025134346224647487, ""activation"": ""relu""}"
german_credit,3456,acrs_normal,mlp,0.7963,0.745,0.7926,0.755,258.4,0.029293,"{""learning_rate"": 0.0024878531732290396, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.29598142097543345, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""relu""}"
german_credit,42,acrs_normal,mlp,0.8371,0.81,0.7257,0.725,60.0,0.006799,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 88, ""dropout"": 0.42929895995569123, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 6.419931505052113e-06, ""activation"": ""relu""}"
german_credit,456,acrs_normal,mlp,0.8175,0.79,0.7333,0.73,302.0,0.034195,"{""learning_rate"": 0.000756298044469306, ""batch_size_exp"": 4, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
german_credit,4567,acrs_normal,mlp,0.8517,0.77,0.7952,0.735,243.3,0.027553,"{""learning_rate"": 7.762346473451091e-05, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
german_credit,5678,acrs_normal,mlp,0.8062,0.77,0.7427,0.745,136.5,0.015461,"{""learning_rate"": 0.10000000000000002, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""relu""}"
german_credit,6789,acrs_normal,mlp,0.8337,0.77,0.7261,0.71,73.1,0.008292,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 6, ""hidden_dim"": 83, ""dropout"": 0.2154691653207249, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 4.785120942409611e-06, ""activation"": ""tanh""}"
german_credit,789,acrs_normal,mlp,0.826,0.77,0.7449,0.71,499.7,0.056591,"{""learning_rate"": 0.0003197403507772549, ""batch_size_exp"": 4, ""hidden_dim"": 80, ""dropout"": 0.31592304828168233, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 2.214213666056826e-06, ""activation"": ""relu""}"
german_credit,123,acrs_normal_shrink,mlp,0.8681,0.8,0.7094,0.73,73.1,0.008271,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
german_credit,1234,acrs_normal_shrink,mlp,0.8581,0.805,0.7061,0.71,75.4,0.008544,"{""learning_rate"": 0.030286760494627803, ""batch_size_exp"": 6, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
german_credit,2345,acrs_normal_shrink,mlp,0.7848,0.72,0.8237,0.77,236.7,0.026829,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 120, ""dropout"": 0.3256338759397617, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0008333693054831467, ""activation"": ""relu""}"
german_credit,3456,acrs_normal_shrink,mlp,0.8051,0.715,0.7586,0.71,735.5,0.083341,"{""learning_rate"": 0.0007140343883752076, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.3255137104256448, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.005831518928377377, ""activation"": ""tanh""}"
german_credit,42,acrs_normal_shrink,mlp,0.8436,0.8,0.7489,0.675,58.2,0.006591,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 7, ""hidden_dim"": 177, ""dropout"": 0.42929895995569123, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
german_credit,456,acrs_normal_shrink,mlp,0.8258,0.76,0.7243,0.71,130.4,0.014759,"{""learning_rate"": 0.041663782395136725, ""batch_size_exp"": 5, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.008297845882050608, ""activation"": ""relu""}"
german_credit,4567,acrs_normal_shrink,mlp,0.847,0.765,0.8008,0.755,129.1,0.014625,"{""learning_rate"": 0.0002440056696179976, ""batch_size_exp"": 7, ""hidden_dim"": 256, ""dropout"": 0.05652389347926709, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 4.508002716169734e-05, ""activation"": ""tanh""}"
german_credit,5678,acrs_normal_shrink,mlp,0.8088,0.745,0.7436,0.72,193.5,0.021914,"{""learning_rate"": 0.10000000000000002, ""batch_size_exp"": 4, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
german_credit,6789,acrs_normal_shrink,mlp,0.8313,0.775,0.7087,0.705,68.3,0.007741,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 6, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0000000000000004e-06, ""activation"": ""relu""}"
german_credit,789,acrs_normal_shrink,mlp,0.8187,0.755,0.7489,0.725,1235.1,0.139895,"{""learning_rate"": 2.3248072207773274e-05, ""batch_size_exp"": 4, ""hidden_dim"": 80, ""dropout"": 0.037405617879722484, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0000000000000004e-06, ""activation"": ""relu""}"
german_credit,123,acrs_shrink,mlp,0.866,0.815,0.741,0.725,77.9,0.008821,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.17996165576890716, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
german_credit,1234,acrs_shrink,mlp,0.8432,0.805,0.7432,0.725,256.4,0.029036,"{""learning_rate"": 0.008770630063110962, ""batch_size_exp"": 4, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0008775582959552863, ""activation"": ""tanh""}"
german_credit,2345,acrs_shrink,mlp,0.7881,0.745,0.8036,0.73,231.4,0.026215,"{""learning_rate"": 0.09854245671431375, ""batch_size_exp"": 4, ""hidden_dim"": 99, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.185311042914662e-05, ""activation"": ""relu""}"
german_credit,3456,acrs_shrink,mlp,0.8026,0.7,0.7698,0.745,563.8,0.063904,"{""learning_rate"": 0.003961796671026993, ""batch_size_exp"": 4, ""hidden_dim"": 155, ""dropout"": 0.29598142097543345, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 5.550580925451555e-06, ""activation"": ""tanh""}"
german_credit,42,acrs_shrink,mlp,0.8408,0.795,0.7433,0.685,69.3,0.007852,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 133, ""dropout"": 0.42929895995569123, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""relu""}"
german_credit,456,acrs_shrink,mlp,0.82,0.79,0.7569,0.755,250.6,0.028377,"{""learning_rate"": 0.000756298044469306, ""batch_size_exp"": 5, ""hidden_dim"": 241, ""dropout"": 0.06202840304982771, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
german_credit,4567,acrs_shrink,mlp,0.8564,0.77,0.8082,0.755,92.2,0.010431,"{""learning_rate"": 0.0006418239668983143, ""batch_size_exp"": 7, ""hidden_dim"": 169, ""dropout"": 0.22620328579177873, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""tanh""}"
german_credit,5678,acrs_shrink,mlp,0.8146,0.695,0.7655,0.745,223.3,0.02529,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 6, ""hidden_dim"": 188, ""dropout"": 0.33676154703978145, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.001309376708411818, ""activation"": ""tanh""}"
german_credit,6789,acrs_shrink,mlp,0.8343,0.75,0.7157,0.7,72.6,0.008232,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 7, ""hidden_dim"": 134, ""dropout"": 0.14906616046279714, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 8.322045052133552e-06, ""activation"": ""relu""}"
german_credit,789,acrs_shrink,mlp,0.8175,0.765,0.7569,0.71,341.6,0.038688,"{""learning_rate"": 0.0022662526561249775, ""batch_size_exp"": 4, ""hidden_dim"": 105, ""dropout"": 0.21978586928099333, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 2.480277750749301e-06, ""activation"": ""relu""}"
german_credit,123,bo,mlp,0.8557,0.8,0.7314,0.715,239.7,0.027137,"{""learning_rate"": 0.0018590014347093574, ""batch_size_exp"": 5, ""hidden_dim"": 184, ""dropout"": 0.3021312808405004, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.5136542110882892e-05, ""activation"": ""relu""}"
german_credit,1234,bo,mlp,0.8357,0.775,0.7217,0.715,388.0,0.043931,"{""learning_rate"": 0.08161618154247778, ""batch_size_exp"": 4, ""hidden_dim"": 137, ""dropout"": 0.028711188000233978, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.750837446459263e-05, ""activation"": ""tanh""}"
german_credit,2345,bo,mlp,0.7904,0.72,0.7875,0.735,211.9,0.023995,"{""learning_rate"": 0.004928579405367723, ""batch_size_exp"": 4, ""hidden_dim"": 46, ""dropout"": 0.45689367314444823, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0038738720067883333, ""activation"": ""relu""}"
german_credit,3456,bo,mlp,0.7933,0.74,0.768,0.73,249.9,0.028319,"{""learning_rate"": 0.0001384334091346242, ""batch_size_exp"": 6, ""hidden_dim"": 209, ""dropout"": 0.35131342306659047, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.2268749086230387e-06, ""activation"": ""tanh""}"
german_credit,42,bo,mlp,0.8529,0.7,0.752,0.74,493.2,0.055856,"{""learning_rate"": 1.0191876264785497e-05, ""batch_size_exp"": 5, ""hidden_dim"": 215, ""dropout"": 0.07723169778150725, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 2.9223483762172382e-06, ""activation"": ""relu""}"
german_credit,456,bo,mlp,0.8284,0.79,0.7785,0.745,302.6,0.034268,"{""learning_rate"": 0.0006012362818749708, ""batch_size_exp"": 5, ""hidden_dim"": 173, ""dropout"": 0.23224422971855058, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 3.929986504542274e-06, ""activation"": ""relu""}"
german_credit,4567,bo,mlp,0.8521,0.785,0.7693,0.745,550.8,0.062413,"{""learning_rate"": 0.009611830976155377, ""batch_size_exp"": 4, ""hidden_dim"": 127, ""dropout"": 0.10258407533582406, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 4.962746473553177e-05, ""activation"": ""tanh""}"
german_credit,5678,bo,mlp,0.8305,0.755,0.7215,0.725,142.2,0.016111,"{""learning_rate"": 0.011425624619899084, ""batch_size_exp"": 6, ""hidden_dim"": 217, ""dropout"": 0.30308371678971635, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 3.889343122466468e-06, ""activation"": ""tanh""}"
german_credit,6789,bo,mlp,0.8479,0.775,0.7311,0.72,217.1,0.024624,"{""learning_rate"": 0.040853092350419576, ""batch_size_exp"": 7, ""hidden_dim"": 238, ""dropout"": 0.15379665458568662, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 7.628098945298312e-06, ""activation"": ""tanh""}"
german_credit,789,bo,mlp,0.821,0.785,0.7335,0.71,286.1,0.03239,"{""learning_rate"": 0.018122798162897115, ""batch_size_exp"": 7, ""hidden_dim"": 123, ""dropout"": 0.19782751627004233, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 3.7503061607499454e-06, ""activation"": ""tanh""}"
german_credit,123,cmaes,mlp,0.8564,0.805,0.7319,0.74,301.1,0.034097,"{""learning_rate"": 0.00010175398706090121, ""batch_size_exp"": 6, ""hidden_dim"": 239, ""dropout"": 0.40521777196189235, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.7439811985000511e-06, ""activation"": ""tanh""}"
german_credit,1234,cmaes,mlp,0.8496,0.795,0.7217,0.725,233.4,0.026436,"{""learning_rate"": 0.004078373075431465, ""batch_size_exp"": 6, ""hidden_dim"": 124, ""dropout"": 0.1105287260499023, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 9.003099174854616e-05, ""activation"": ""tanh""}"
german_credit,2345,cmaes,mlp,0.793,0.7,0.8171,0.71,349.7,0.039631,"{""learning_rate"": 0.001506245555293023, ""batch_size_exp"": 5, ""hidden_dim"": 162, ""dropout"": 0.30732444523855856, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 2.4997249995523484e-05, ""activation"": ""relu""}"
german_credit,3456,cmaes,mlp,0.7952,0.74,0.7745,0.725,347.6,0.039406,"{""learning_rate"": 8.559055967961503e-05, ""batch_size_exp"": 6, ""hidden_dim"": 208, ""dropout"": 0.3696096989895653, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 6.427009104004541e-05, ""activation"": ""relu""}"
german_credit,42,cmaes,mlp,0.8418,0.78,0.7717,0.72,255.4,0.028911,"{""learning_rate"": 0.0007594269833437626, ""batch_size_exp"": 6, ""hidden_dim"": 96, ""dropout"": 0.2035192908421223, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0005041282565638712, ""activation"": ""relu""}"
german_credit,456,cmaes,mlp,0.8175,0.77,0.7363,0.715,461.5,0.052259,"{""learning_rate"": 0.018393987954641585, ""batch_size_exp"": 5, ""hidden_dim"": 201, ""dropout"": 0.33650850425192547, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00033737186128940275, ""activation"": ""relu""}"
german_credit,4567,cmaes,mlp,0.8506,0.79,0.7773,0.73,215.2,0.024383,"{""learning_rate"": 0.003676182080442103, ""batch_size_exp"": 6, ""hidden_dim"": 129, ""dropout"": 0.4026777171492646, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 6.379284227944042e-05, ""activation"": ""tanh""}"
