dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
breast_cancer,6789,acrs,rf,1.0,1.0,0.9897,0.9386,28.4,0.003306,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
breast_cancer,789,acrs,rf,0.9872,0.9386,0.9924,0.9474,75.8,0.008794,"{""n_estimators"": 447, ""max_depth"": 16, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9460414757893392}"
breast_cancer,123,acrs_normal,rf,0.9869,0.9561,0.9947,0.9474,13.7,0.001599,"{""n_estimators"": 50, ""max_depth"": 22, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.5921859053493348}"
breast_cancer,1234,acrs_normal,rf,0.9872,0.9649,0.995,0.9649,90.0,0.010444,"{""n_estimators"": 491, ""max_depth"": 30, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5}"
breast_cancer,2345,acrs_normal,rf,0.999,0.9825,0.997,0.9561,22.0,0.002552,"{""n_estimators"": 100, ""max_depth"": 9, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.7133667388003075}"
breast_cancer,3456,acrs_normal,rf,0.9849,0.9474,0.9901,0.9649,85.5,0.009932,"{""n_estimators"": 470, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.8567214454605161}"
breast_cancer,42,acrs_normal,rf,0.9908,0.9561,0.9954,0.9474,21.0,0.00245,"{""n_estimators"": 50, ""max_depth"": 28, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
breast_cancer,456,acrs_normal,rf,0.9925,0.9561,0.9802,0.9649,40.5,0.004692,"{""n_estimators"": 162, ""max_depth"": 17, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.8774249907380549}"
breast_cancer,4567,acrs_normal,rf,0.9964,0.9649,0.9854,0.9561,14.3,0.001661,"{""n_estimators"": 50, ""max_depth"": 12, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.5845019152491067}"
breast_cancer,5678,acrs_normal,rf,1.0,0.9649,0.9894,0.9474,18.1,0.002109,"{""n_estimators"": 69, ""max_depth"": 25, ""min_samples_split"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7651940477429102}"
breast_cancer,6789,acrs_normal,rf,1.0,0.9912,0.9917,0.9298,24.6,0.002854,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
breast_cancer,789,acrs_normal,rf,0.9826,0.9386,0.9878,0.9298,15.8,0.001832,"{""n_estimators"": 62, ""max_depth"": 5, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.629205890427985}"
breast_cancer,123,bo,rf,0.9912,0.9474,0.9983,0.9649,51.2,0.005938,"{""n_estimators"": 300, ""max_depth"": 27, ""min_samples_split"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8894608908456297}"
breast_cancer,1234,bo,rf,0.9905,0.9649,0.997,0.9649,45.2,0.005245,"{""n_estimators"": 123, ""max_depth"": 10, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7998097208171157}"
breast_cancer,2345,bo,rf,0.9993,0.9825,0.9974,0.9561,58.6,0.006811,"{""n_estimators"": 465, ""max_depth"": 23, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.9777332311847233}"
breast_cancer,3456,bo,rf,0.9853,0.9474,0.9924,0.9737,48.5,0.005627,"{""n_estimators"": 296, ""max_depth"": 26, ""min_samples_split"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.9525676291443311}"
breast_cancer,42,bo,rf,0.9882,0.9561,0.9917,0.9561,50.5,0.005881,"{""n_estimators"": 99, ""max_depth"": 7, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.5542872267040165}"
breast_cancer,456,bo,rf,0.9931,0.9386,0.9841,0.9649,55.6,0.006469,"{""n_estimators"": 314, ""max_depth"": 21, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8667429944742535}"
breast_cancer,4567,bo,rf,0.9961,0.9737,0.9911,0.9649,41.4,0.004807,"{""n_estimators"": 72, ""max_depth"": 20, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.7383428030896926}"
breast_cancer,5678,bo,rf,0.9997,0.9649,0.9927,0.9737,43.4,0.005041,"{""n_estimators"": 369, ""max_depth"": 28, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9979651904968108}"
breast_cancer,6789,bo,rf,1.0,0.9912,0.9904,0.9298,54.9,0.006375,"{""n_estimators"": 493, ""max_depth"": 21, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.5318913665393981}"
breast_cancer,789,bo,rf,0.9866,0.9386,0.9914,0.9474,70.0,0.008115,"{""n_estimators"": 418, ""max_depth"": 24, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9393272621653093}"
breast_cancer,123,cmaes,rf,0.9918,0.9474,0.9983,0.9649,60.0,0.006976,"{""n_estimators"": 342, ""max_depth"": 18, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7913628598939595}"
breast_cancer,1234,cmaes,rf,0.9889,0.9649,0.9954,0.9561,49.5,0.005758,"{""n_estimators"": 267, ""max_depth"": 11, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.7925298713212708}"
breast_cancer,2345,cmaes,rf,0.999,0.9825,0.997,0.9561,64.7,0.007512,"{""n_estimators"": 261, ""max_depth"": 20, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.7640341945501472}"
breast_cancer,3456,cmaes,rf,0.9856,0.9474,0.9921,0.9649,51.0,0.005915,"{""n_estimators"": 168, ""max_depth"": 9, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8145365862337755}"
breast_cancer,42,cmaes,rf,0.9879,0.9561,0.9917,0.9474,46.9,0.005459,"{""n_estimators"": 255, ""max_depth"": 18, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.8014924754863966}"
breast_cancer,456,cmaes,rf,0.9912,0.9474,0.9841,0.9561,46.1,0.005354,"{""n_estimators"": 215, ""max_depth"": 19, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8255506722337774}"
breast_cancer,4567,cmaes,rf,0.9954,0.9649,0.983,0.9474,51.8,0.006023,"{""n_estimators"": 217, ""max_depth"": 22, ""min_samples_split"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.5723781428261957}"
breast_cancer,5678,cmaes,rf,0.9997,0.9649,0.9924,0.9649,47.1,0.005474,"{""n_estimators"": 273, ""max_depth"": 26, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.788075261054209}"
breast_cancer,6789,cmaes,rf,1.0,0.9912,0.9907,0.9298,61.3,0.007133,"{""n_estimators"": 493, ""max_depth"": 21, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.5318913665393981}"
breast_cancer,789,cmaes,rf,0.9877,0.9561,0.9924,0.9474,48.3,0.005619,"{""n_estimators"": 313, ""max_depth"": 14, ""min_samples_split"": 2, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8510287026641805}"
breast_cancer,123,rs,rf,0.9921,0.9474,0.9987,0.9825,52.5,0.006107,"{""n_estimators"": 61, ""max_depth"": 27, ""min_samples_split"": 2, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9358414665711536}"
breast_cancer,1234,rs,rf,0.9898,0.9649,0.9964,0.9649,53.4,0.006196,"{""n_estimators"": 469, ""max_depth"": 12, ""min_samples_split"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8842916259238922}"
breast_cancer,2345,rs,rf,0.999,0.9912,0.9974,0.9561,51.4,0.005966,"{""n_estimators"": 145, ""max_depth"": 27, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.9703605335161997}"
breast_cancer,3456,rs,rf,0.9854,0.9474,0.9894,0.9649,53.9,0.006261,"{""n_estimators"": 86, ""max_depth"": 6, ""min_samples_split"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.6893304425816413}"
breast_cancer,42,rs,rf,0.9908,0.9474,0.9931,0.9474,51.4,0.005984,"{""n_estimators"": 58, ""max_depth"": 5, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8611334659278296}"
breast_cancer,456,rs,rf,0.9934,0.9474,0.979,0.9561,56.4,0.006553,"{""n_estimators"": 117, ""max_depth"": 15, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.8228505074024268}"
breast_cancer,4567,rs,rf,0.9957,0.9825,0.9871,0.9561,56.1,0.006527,"{""n_estimators"": 112, ""max_depth"": 3, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.837729859411823}"
breast_cancer,5678,rs,rf,0.9993,0.9649,0.9907,0.9737,54.1,0.006285,"{""n_estimators"": 127, ""max_depth"": 23, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6333464276854069}"
breast_cancer,6789,rs,rf,1.0,0.9912,0.9914,0.9386,54.0,0.006263,"{""n_estimators"": 493, ""max_depth"": 21, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.5318913665393981}"
breast_cancer,789,rs,rf,0.9859,0.9298,0.9904,0.9386,53.4,0.006213,"{""n_estimators"": 118, ""max_depth"": 16, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.9925455607211005}"
diabetes,123,acrs,mlp,0.8504,0.7792,0.8587,0.7597,93.7,0.01089,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
diabetes,1234,acrs,mlp,0.8367,0.7597,0.81,0.7727,69.4,0.008046,"{""learning_rate"": 0.008770630063110962, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.03006932890075753, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
diabetes,2345,acrs,mlp,0.8489,0.7532,0.823,0.7792,154.1,0.017854,"{""learning_rate"": 0.09854245671431375, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.4913389012674386e-06, ""activation"": ""relu""}"
diabetes,3456,acrs,mlp,0.8691,0.7662,0.813,0.7403,236.3,0.027471,"{""learning_rate"": 0.009652692543569869, ""batch_size_exp"": 5, ""hidden_dim"": 203, ""dropout"": 0.06263615551118867, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
diabetes,42,acrs,mlp,0.8778,0.8052,0.8024,0.7143,188.3,0.021859,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 4, ""hidden_dim"": 130, ""dropout"": 0.42929895995569123, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 3.623998360341541e-06, ""activation"": ""relu""}"
diabetes,456,acrs,mlp,0.8643,0.7922,0.8404,0.7857,191.0,0.022175,"{""learning_rate"": 0.000756298044469306, ""batch_size_exp"": 5, ""hidden_dim"": 241, ""dropout"": 0.4795499017791965, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
diabetes,4567,acrs,mlp,0.8856,0.7792,0.8102,0.7532,99.3,0.011517,"{""learning_rate"": 0.0006521276656444063, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.491900158424132e-05, ""activation"": ""relu""}"
diabetes,5678,acrs,mlp,0.8669,0.7922,0.8381,0.7338,129.2,0.014984,"{""learning_rate"": 0.004947766329997068, ""batch_size_exp"": 5, ""hidden_dim"": 244, ""dropout"": 0.2741984449577529, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
diabetes,6789,acrs,mlp,0.843,0.7727,0.8217,0.7532,68.8,0.007979,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 7, ""hidden_dim"": 122, ""dropout"": 0.048612169940337846, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.008153970438559715, ""activation"": ""relu""}"
diabetes,789,acrs,mlp,0.8506,0.7987,0.7935,0.7403,814.7,0.09449,"{""learning_rate"": 2.3248072207773274e-05, ""batch_size_exp"": 4, ""hidden_dim"": 80, ""dropout"": 0.24646222032074616, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""relu""}"
diabetes,123,acrs_normal,mlp,0.8587,0.7727,0.8594,0.7468,88.6,0.010329,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
diabetes,1234,acrs_normal,mlp,0.837,0.7662,0.7876,0.7403,57.8,0.006697,"{""learning_rate"": 0.03681392067863677, ""batch_size_exp"": 7, ""hidden_dim"": 103, ""dropout"": 0.4322492302226847, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
diabetes,2345,acrs_normal,mlp,0.8293,0.7532,0.8413,0.8052,325.0,0.037736,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0008333693054831467, ""activation"": ""relu""}"
diabetes,3456,acrs_normal,mlp,0.87,0.6818,0.7919,0.7273,260.2,0.030239,"{""learning_rate"": 0.0007140343883752076, ""batch_size_exp"": 6, ""hidden_dim"": 155, ""dropout"": 0.29598142097543345, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0005600686719729097, ""activation"": ""tanh""}"
diabetes,42,acrs_normal,mlp,0.8794,0.8182,0.8098,0.7208,80.2,0.009308,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 151, ""dropout"": 0.5, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
diabetes,456,acrs_normal,mlp,0.8728,0.7403,0.8335,0.7662,87.2,0.010118,"{""learning_rate"": 0.041663782395136725, ""batch_size_exp"": 5, ""hidden_dim"": 130, ""dropout"": 0.06202840304982771, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
diabetes,4567,acrs_normal,mlp,0.8802,0.7922,0.7876,0.7532,133.3,0.015474,"{""learning_rate"": 0.00017868365079038608, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
diabetes,5678,acrs_normal,mlp,0.8652,0.7922,0.847,0.7662,79.4,0.009216,"{""learning_rate"": 0.05949887655479556, ""batch_size_exp"": 5, ""hidden_dim"": 162, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
diabetes,6789,acrs_normal,mlp,0.8437,0.7792,0.8176,0.7857,62.2,0.007218,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 7, ""hidden_dim"": 83, ""dropout"": 0.030490961070715073, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 3.4948377624729527e-06, ""activation"": ""tanh""}"
diabetes,789,acrs_normal,mlp,0.8531,0.7792,0.7889,0.7468,719.6,0.083439,"{""learning_rate"": 2.3248072207773274e-05, ""batch_size_exp"": 4, ""hidden_dim"": 80, ""dropout"": 0.0, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""relu""}"
diabetes,123,bo,mlp,0.8661,0.7078,0.8574,0.7468,130.4,0.015136,"{""learning_rate"": 0.05085867904746221, ""batch_size_exp"": 5, ""hidden_dim"": 37, ""dropout"": 0.16832763670688336, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 3.5648033158159604e-06, ""activation"": ""relu""}"
diabetes,1234,bo,mlp,0.8389,0.7597,0.8276,0.7987,142.6,0.016537,"{""learning_rate"": 0.03818008621313691, ""batch_size_exp"": 5, ""hidden_dim"": 165, ""dropout"": 0.26569405581395233, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.002064897136072662, ""activation"": ""relu""}"
diabetes,2345,bo,mlp,0.8287,0.7857,0.8369,0.7792,183.1,0.021217,"{""learning_rate"": 0.00022037672607481756, ""batch_size_exp"": 5, ""hidden_dim"": 34, ""dropout"": 0.39353710010466164, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 2.755631543196575e-06, ""activation"": ""relu""}"
diabetes,3456,bo,mlp,0.88,0.7922,0.8176,0.7727,198.1,0.02302,"{""learning_rate"": 0.006810384146979554, ""batch_size_exp"": 4, ""hidden_dim"": 233, ""dropout"": 0.3228807291408039, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 7.469247041783278e-06, ""activation"": ""tanh""}"
diabetes,42,bo,mlp,0.8893,0.8117,0.8102,0.7273,179.5,0.020852,"{""learning_rate"": 0.010838441524502798, ""batch_size_exp"": 5, ""hidden_dim"": 191, ""dropout"": 0.08809327830025726, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.5153508366225689e-06, ""activation"": ""relu""}"
diabetes,456,bo,mlp,0.8735,0.8182,0.8294,0.7273,172.9,0.020095,"{""learning_rate"": 0.04987111251799571, ""batch_size_exp"": 4, ""hidden_dim"": 135, ""dropout"": 0.3470250879167438, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 7.200720930989237e-05, ""activation"": ""relu""}"
diabetes,4567,bo,mlp,0.8811,0.7857,0.7819,0.7597,289.6,0.033592,"{""learning_rate"": 2.800840495533392e-05, ""batch_size_exp"": 6, ""hidden_dim"": 101, ""dropout"": 0.18105191997959325, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 9.979269905877527e-06, ""activation"": ""relu""}"
diabetes,5678,bo,mlp,0.8654,0.7597,0.8259,0.7143,178.2,0.020669,"{""learning_rate"": 0.0006376453674650693, ""batch_size_exp"": 5, ""hidden_dim"": 150, ""dropout"": 0.03494737780799126, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 5.15882217453931e-05, ""activation"": ""tanh""}"
diabetes,6789,bo,mlp,0.8459,0.7597,0.8113,0.7792,140.3,0.016282,"{""learning_rate"": 0.005138064798487967, ""batch_size_exp"": 7, ""hidden_dim"": 122, ""dropout"": 0.1682723469786148, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0002855999187946565, ""activation"": ""tanh""}"
diabetes,789,bo,mlp,0.8641,0.7727,0.798,0.7662,226.8,0.026337,"{""learning_rate"": 4.771720546204436e-05, ""batch_size_exp"": 4, ""hidden_dim"": 86, ""dropout"": 0.207505754504541, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0038249375048910023, ""activation"": ""tanh""}"
diabetes,123,cmaes,mlp,0.857,0.7468,0.8478,0.7273,138.5,0.016118,"{""learning_rate"": 0.07847694881588994, ""batch_size_exp"": 6, ""hidden_dim"": 166, ""dropout"": 0.3025872318928951, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0028231500701581644, ""activation"": ""relu""}"
diabetes,1234,cmaes,mlp,0.8467,0.7532,0.802,0.7338,221.3,0.025651,"{""learning_rate"": 0.004543911499948651, ""batch_size_exp"": 4, ""hidden_dim"": 192, ""dropout"": 0.060798831156431095, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8162037902290305e-05, ""activation"": ""tanh""}"
diabetes,2345,cmaes,mlp,0.8252,0.7857,0.8346,0.7857,129.0,0.014974,"{""learning_rate"": 0.011799117709371037, ""batch_size_exp"": 6, ""hidden_dim"": 154, ""dropout"": 0.2485464536908359, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00019349643689154823, ""activation"": ""relu""}"
diabetes,3456,cmaes,mlp,0.8731,0.7662,0.7694,0.7208,142.8,0.016587,"{""learning_rate"": 0.06098494127535917, ""batch_size_exp"": 6, ""hidden_dim"": 175, ""dropout"": 0.07334100344699998, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.361816360297682e-06, ""activation"": ""tanh""}"
diabetes,42,cmaes,mlp,0.8828,0.7792,0.8169,0.7468,173.1,0.020088,"{""learning_rate"": 0.026346836638743047, ""batch_size_exp"": 4, ""hidden_dim"": 118, ""dropout"": 0.12566549895327772, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0586394049911643e-05, ""activation"": ""relu""}"
diabetes,456,cmaes,mlp,0.8704,0.8117,0.8387,0.7338,179.2,0.020819,"{""learning_rate"": 0.006968890214466586, ""batch_size_exp"": 5, ""hidden_dim"": 221, ""dropout"": 0.2759829346725608, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.001413257219741184, ""activation"": ""relu""}"
diabetes,4567,cmaes,mlp,0.8796,0.7857,0.7937,0.7338,180.7,0.020951,"{""learning_rate"": 0.0008990807147573525, ""batch_size_exp"": 5, ""hidden_dim"": 86, ""dropout"": 0.34762768555257134, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.3969932666272246e-05, ""activation"": ""relu""}"
diabetes,5678,cmaes,mlp,0.8589,0.6688,0.8265,0.6948,120.7,0.014005,"{""learning_rate"": 0.0017468626553421823, ""batch_size_exp"": 6, ""hidden_dim"": 125, ""dropout"": 0.27936036467670017, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.001075214057730699, ""activation"": ""relu""}"
diabetes,6789,cmaes,mlp,0.8496,0.7662,0.8163,0.7338,200.2,0.02328,"{""learning_rate"": 0.011906489735579524, ""batch_size_exp"": 5, ""hidden_dim"": 201, ""dropout"": 0.4376715541856536, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0002918071750319287, ""activation"": ""relu""}"
diabetes,789,cmaes,mlp,0.8615,0.7792,0.7906,0.7468,186.3,0.021616,"{""learning_rate"": 0.010469428720878401, ""batch_size_exp"": 6, ""hidden_dim"": 128, ""dropout"": 0.27352424791239865, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00033489014385953666, ""activation"": ""tanh""}"
diabetes,123,rs,mlp,0.8587,0.7532,0.8239,0.7208,267.7,0.031131,"{""learning_rate"": 0.02936298012132909, ""batch_size_exp"": 6, ""hidden_dim"": 243, ""dropout"": 0.0729429284592204, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 4.4840405403835845e-05, ""activation"": ""relu""}"
diabetes,1234,rs,mlp,0.8454,0.7403,0.8169,0.7403,280.4,0.03251,"{""learning_rate"": 0.008631000933606173, ""batch_size_exp"": 6, ""hidden_dim"": 126, ""dropout"": 0.3466016686433977, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 9.073084553106645e-06, ""activation"": ""tanh""}"
diabetes,2345,rs,mlp,0.832,0.7078,0.7478,0.7273,262.0,0.030414,"{""learning_rate"": 0.03348480983321409, ""batch_size_exp"": 5, ""hidden_dim"": 189, ""dropout"": 0.09700754179305793, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.48779419918109e-05, ""activation"": ""tanh""}"
diabetes,3456,rs,mlp,0.8676,0.7727,0.8261,0.7338,274.0,0.031824,"{""learning_rate"": 0.0007469112145715691, ""batch_size_exp"": 5, ""hidden_dim"": 99, ""dropout"": 0.33633410913681644, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.00017257987784372332, ""activation"": ""tanh""}"
diabetes,42,rs,mlp,0.8846,0.7987,0.8307,0.7468,254.0,0.029497,"{""learning_rate"": 0.01583668729848391, ""batch_size_exp"": 4, ""hidden_dim"": 178, ""dropout"": 0.11909139052336326, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0004702627143647235, ""activation"": ""tanh""}"
